MOF,uptake_ads,uptake_des,del_q,heat_ads,heat_des,del_H_ads,LISD,LFSD,LISFS,Unit_cell_volume,Density,ASA_A2,ASA_m2_per_cm3,ASA_m2_per_g,NASA_A2,NASA_m2_per_cm3,NASA_m2_per_g,Number_of_channels,Channel_surface_area_A2,Number_of_pockets,AV_A3,AV_Volume_fraction,AV_cm3_per_g,NAV_A3,NAV_Volume_fraction,NAV_cm3_per_g,Channel_volume,Number_of_pockets.1,oms_value,Pocket_volume_A3,Pocket_surface_area_A2,No_of_Channel,Di,Df,Dif,H,Yb,Ir,K,V,Te,Mn,Co,Sr,Bi,Cd,Mg,P,Be,Cl,As,F,Pb,Pr,Mo,I,Er,Fe,Pu,Y,W,Gd,Sn,Se,Cs,B,Ge,C,Si,Ag,Pt,S,Th,Ca,Dy,Au,Rb,Zr,Ho,Br,Sc,Na,U,Pd,Nd,Ni,Np,N,Nb,Ru,Li,Lu,Zn,Hg,Hf,Sb,In,Eu,Ga,Tb,Tm,Sm,O,La,Cr,Ti,Ba,Rh,Ce,Cu,Al,Re,COP
QOMDUS_clean,0.107694929,0.102010947,0.005683982,-39.38508,-39.19014,-39.28761,5.3729,4.16607,5.3729,864.678,1.56934,95.3486,1102.71,702.657,0,0,0,1,95.3486,0,35.2788,0.0408,0.0259982,0,0,0,35.2788,0,2,0,0,1,5.3729,4.16607,5.3729,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0.041821292
WARFAY01_clean,0.239622146,0.233837025,0.005785121,-47.11648,-46.48102,-46.79875,8.0455,5.28496,8.0455,4267.4,1.27773,820.009,1921.57,1503.89,0,0,0,1,820.009,0,602.557,0.1412,0.110508,0,0,0,602.557,0,0,0,0,1,8.0455,5.28211,8.0455,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,6,0,0,0.041670616
UVEVAT_clean,0.229855895,0.224144715,0.00571118,-39.96933,-43.19467,-41.582,4.91861,3.57639,4.91861,3837.39,0.990442,560.158,1459.74,1473.83,0,0,0,2,279.742,0,116.657,0.0304,0.0306934,0,0,0,61.3982,0,0,0,0,0,0,0,0,40,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0.041753478
XEDPUT_clean,0.098312921,0.092654241,0.00565868,-38.26137,-37.88392,-38.072645,12.13435,5.31989,12.13435,24500.2,1.5096,2217.78,905.211,599.635,49.2019,20.0823,13.303,2,1095.8,8,2415.72,0.0986,0.0653152,4.90004,0.0002,0.000132485,1229.91,8,48,0,7.08446,2,12.1343,5.31989,12.1343,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,96,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0.041784004
LABQEN_clean,0.097253352,0.091552631,0.005700721,-41.42451,-41.39714,-41.410825,8.28349,5.85498,8.28349,15399.6,2.19099,2331.18,1513.79,690.918,0,0,0,2,1171.04,0,1921.87,0.1248,0.0569606,0,0,0,985.573,0,0,0,0,2,8.28349,5.85498,8.28349,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041703482
QOFDOG_clean,0.10322414,0.097540779,0.005683361,-42.09833,-38.89199,-40.49516,7.10928,3.79902,7.10928,8483.18,1.31604,740.062,872.388,662.886,0,0,0,4,188.416,0,432.642,0.051,0.0387525,0,0,0,113.675,0,16,0,0,4,7.10928,3.79902,7.10928,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041687642
ECOLOX_clean,0.064677332,0.059010689,0.005666643,-39.90812,-38.58928,-39.2487,5.57061,4.78922,5.57061,1394.3,3.73963,185.763,1332.3,356.266,0,0,0,2,95.1667,0,79.4752,0.057,0.0152421,0,0,0,38.4827,0,10,0,0,2,5.57061,4.78922,5.57061,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0.041710745
MABKEG_clean,0.065151901,0.059407074,0.005744827,-44.86715,-45.59343,-45.23029,5.0955,4.29241,5.0955,1283.31,1.47907,59.9909,467.469,316.057,0,0,0,1,59.9909,0,17.453,0.0136,0.00919499,0,0,0,17.453,0,0,0,0,1,5.0955,4.29241,5.0955,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,4,0,0,0.04158121
LUQGAG_clean,0.175641348,0.170009276,0.005632072,-36.9542,-36.62237,-36.788285,7.2718,4.91092,7.2718,3251.43,1.09152,436.208,1341.59,1229.1,0,0,0,1,436.208,0,211.993,0.0652,0.0597333,0,0,0,211.993,0,0,0,0,1,7.2718,4.91092,7.2718,64,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041743956
VAGBUD_clean,0.121531307,0.115893195,0.005638112,-38.63975,-36.25348,-37.446615,10.10405,9.3166,10.10405,3196.42,1.57268,363.917,1138.51,723.931,0,0,0,2,271.935,0,498.642,0.156,0.0991935,0,0,0,451.974,0,0,0,0,2,10.1041,9.3166,10.1041,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,8,0,0,0.041713876
VONDOT_clean,0.107784141,0.102150049,0.005634092,-28.59376,-46.88862,-37.74119,5.00808,4.34037,5.00808,2313.33,1.46717,191.211,826.562,563.37,0,0,0,2,96.2884,0,71.7132,0.031,0.0211291,0,0,0,33.7746,0,0,0,0,2,5.00808,4.34037,5.00808,92,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0.041655512
APAYUN_clean,0.215175123,0.209560416,0.005614707,-35.25621,-37.4512,-36.353705,6.40822,4.06018,6.40822,6323.13,1.04671,1067.45,1688.17,1612.83,0,0,0,1,1067.45,0,519.761,0.0822,0.0785316,0,0,0,519.761,0,0,0,0,2,6.40822,4.06018,6.40822,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,8,0,0,0,0,0,0,0,0,0.041673773
GOJDOZ_clean,0.064176494,0.058555983,0.005620511,-38.32691,-35.6016,-36.964255,4.71563,4.1903,4.70525,838.576,2.78878,54.0029,643.983,230.919,9.05353,107.963,38.7134,1,54.0029,2,13.0818,0.0156,0.00559385,0.670861,0.0008,0.000286864,13.0818,2,4,0.335431,3.66427,1,4.71563,4.1903,4.71563,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0.041647559
WUNTUV_clean,0.106571604,0.100904577,0.005667026,-38.20541,-43.07936,-40.642385,5.22133,3.9034,4.60544,5413.42,1.09607,392.787,725.58,661.981,14.685,27.1271,24.7493,1,392.787,4,102.855,0.019,0.0173346,0,0,0,102.855,4,0,0,4.20332,1,5.22133,3.9034,5.22133,144,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041564581
OTIPUE_clean,0.080622775,0.07489766,0.005725114,-47.39196,-42.88097,-45.136465,4.47392,3.77387,4.47392,2793.64,1.42368,126.097,451.373,317.046,0,0,0,2,61.7863,0,24.0253,0.0086,0.00604066,0,0,0,10.6158,0,0,0,0,2,4.47392,3.77387,4.47392,56,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0.041464915
MURFIQ_clean,0.039934999,0.034409388,0.005525611,-30.84215,-29.21107,-30.02661,7.26739,5.23184,7.26739,8927.93,1.12426,574.633,643.635,572.495,0,0,0,3,189.869,0,276.766,0.031,0.0275736,0,0,0,89.2793,0,0,0,0,3,7.26739,5.23184,7.26739,216,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041740774
QOFDIA05_clean,0.10247747,0.096805236,0.005672234,-41.71375,-41.56277,-41.63826,7.04899,3.74465,6.79833,8413.05,1.32702,724.616,861.301,649.051,0,0,0,4,182.466,0,415.605,0.0494,0.0372264,0,0,0,107.687,0,16,0,0,4,7.04899,3.74465,7.04899,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041493024
HEDBOJ_clean,0.071467454,0.06592086,0.005546594,-32.12209,-31.98433,-32.05321,5.7311,4.25006,5.7311,2846.91,2.25914,385.736,1354.93,599.755,0,0,0,2,186.273,0,154.872,0.0544,0.02408,0,0,0,83.1297,0,12,0,0,2,5.7311,4.25006,5.7311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,4,0,0,0,0.041669336
MITTAL_charged,0.089917747,0.084275676,0.00564207,-41.81672,-39.32586,-40.57129,5.14054,3.60977,5.14054,4046.14,1.35336,196.865,486.55,359.514,0,0,0,2,98.0384,0,50.1721,0.0124,0.0091624,0,0,0,24.2768,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0.041407996
HETZUC_charged,0.053783121,0.048209905,0.005573216,-36.25735,-34.60936,-35.433355,5.6057,3.76913,5.6057,4282.99,1.70676,144.094,336.434,197.119,15.2372,35.5761,20.8442,2,68.0566,12,43.6865,0.0102,0.00597623,0.856598,0.0002,0.000117181,20.5583,12,0,0,0,2,5.6057,3.76913,5.6057,64,0,0,0,32,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0.041491609
POLDUQ_clean,0.045991643,0.040432063,0.00555958,-35.8268,-34.17237,-34.999585,5.04771,4.95176,5.04771,2909.02,1.44184,121.681,418.29,290.109,2.55392,8.77931,6.08897,4,28.5128,4,44.7989,0.0154,0.0106808,0,0,0,12.7997,4,8,0,0.63848,4,5.04771,4.95176,5.04771,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,8,0,0,0.041445057
XOGXAU_clean,0.151821894,0.146134477,0.005687417,-44.69189,-45.6374,-45.164645,5.79157,3.52721,5.79157,3788.94,1.22917,379.149,1000.67,814.102,0,0,0,1,379.149,0,146.253,0.0386,0.0314032,0,0,0,146.253,0,2,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0.041220205
JACQUA_clean,0.161209,0.154752105,0.006456896,-74.19959,-117.84692,-96.023255,6.64607,3.77789,6.14969,10761.1,1.77502,1405.61,1306.2,735.88,0,0,0,2,1071.61,0,413.226,0.0384,0.0216336,0,0,0,324.985,0,0,0,0,1,6.64607,3.77789,6.64607,512,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0.040274136
QIXNES_clean,0.13870639,0.133077578,0.005628811,-41.74446,-40.03982,-40.89214,5.26746,4.26003,5.26746,3127.14,1.33406,405.559,1296.9,972.145,0,0,0,4,103.746,0,141.972,0.0454,0.0340314,0,0,0,45.0308,0,0,0,0,4,5.26746,4.26003,5.26746,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0.04128704
ZAVQAQ_clean,0.176725608,0.171102769,0.00562284,-39.09866,-42.6103,-40.85448,5.40895,4.47552,5.34661,4958.59,1.32498,664.171,1339.44,1010.91,0,0,0,2,332.588,0,258.838,0.0522,0.0393968,0,0,0,129.915,0,0,0,0,2,5.40895,4.47552,5.40895,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,72,0,0,0,0,0,0,0,0,0,0.041251733
QATVUE_clean,0.137291258,0.131689903,0.005601355,-38.93865,-39.46838,-39.203515,6.61892,3.66858,4.71326,6578.51,1.03389,475.156,722.285,698.609,0,0,0,5,50.3163,0,130.255,0.0198,0.019151,0,0,0,5.26281,0,8,0,0,4,4.71326,3.66858,4.71326,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,8,0,0,0.041282827
XOSPOK_clean,0.125449296,0.119809564,0.005639732,-44.25528,-41.56491,-42.910095,5.95297,4.56504,5.95297,1478.27,1.94823,218.104,1475.4,757.304,0,0,0,1,218.104,0,74.5047,0.0504,0.0258696,0,0,0,74.5047,0,2,0,0,1,5.95297,4.56504,5.95297,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0.041147474
REFTUT_clean,0.06041402,0.054818239,0.00559578,-41.39719,-38.40235,-39.89977,6.36505,5.76504,6.36505,3247.48,1.44048,199.458,614.195,426.382,0,0,0,2,97.6929,0,131.847,0.0406,0.028185,0,0,0,67.5475,0,8,0,0,2,6.36505,5.76504,6.36505,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0.041173065
POLBEX_clean,0.112347648,0.106638668,0.00570898,-54.61643,-43.16097,-48.8887,8.54908,7.30867,8.51078,4650.1,1.98623,500.33,1075.96,541.708,4.90649,10.5514,5.31226,2,248.252,6,596.142,0.1282,0.0645444,0,0,0,293.886,6,0,0,1.47195,2,8.54908,7.30867,8.54908,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,132,0,0,0,0,0,0,0,0,0,0.040970195
VAKPUV_clean,0.077846456,0.072282516,0.00556394,-36.78892,-40.60855,-38.698735,9.00373,4.43197,8.98069,16232.2,1.93014,1714.08,1055.98,547.098,0,0,0,2,857.134,0,1493.36,0.092,0.0476648,0,0,0,743.433,0,0,0,0,2,9.00373,4.43197,9.00373,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,24,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0.041086744
WIYWOS_clean,0.092025811,0.086384756,0.005641056,-42.81814,-47.13064,-44.97439,5.60415,3.83851,5.60415,4117.4,1.51166,332.61,807.815,534.39,0,0,0,2,168.049,0,139.168,0.0338,0.0223595,0,0,0,60.9376,0,0,0,0,2,5.60415,3.83851,5.60415,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0.040942031
VUKTUS_clean,0.131067136,0.125495855,0.00557128,-38.26585,-41.30158,-39.783715,6.90745,4.81408,6.90744,5415.65,1.34132,585.444,1081.02,805.939,0,0,0,1,585.444,0,329.272,0.0608,0.0453285,0,0,0,329.272,0,0,0,0,1,6.90745,4.81408,6.90745,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0.041022965
ILIMUN_clean,0.11349452,0.107891108,0.005603412,-41.60947,-43.05843,-42.33395,6.34647,3.91061,6.34647,2107.07,1.18958,153.56,728.786,612.641,0,0,0,1,153.56,0,86.3897,0.041,0.0344659,0,0,0,86.3897,0,0,0,0,1,6.34647,3.91061,6.34647,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040970539
QODHUO10_clean,0.101081343,0.095499998,0.005581345,-42.05008,-42.0248,-42.03744,7.03047,3.79821,6.86786,8341.17,1.33845,711.164,852.595,637.001,0,0,0,4,174.99,0,425.4,0.051,0.0381038,0,0,0,101.762,0,16,0,0,4,7.03047,3.79821,7.03047,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040856788
CIYZUG_clean,0.010751106,0.005286042,0.005465064,-32.88891,-32.74105,-32.81498,4.4341,3.66305,4.43409,1609.48,1.41147,25.9167,161.026,114.083,0,0,0,2,12.7618,0,1.93137,0.0012,0.000850177,0,0,0,0.321895,0,0,0,0,2,4.4341,3.66305,4.4341,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0.041027438
YEYVOO_manual,0.066243183,0.060753141,0.005490042,-35.32497,-34.37002,-34.847495,7.71973,5.079,7.71973,51150.3,1.57373,4274.58,835.69,531.024,387.268,75.7118,48.1096,2,2124.83,8,2588.2,0.0506,0.0321528,81.8405,0.0016,0.00101669,1350.37,8,240,20.4601,48.4324,2,7.71973,5.079,7.71973,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040988135
CEDFUO_clean,0.178574833,0.173027834,0.005546999,-37.57783,-41.33969,-39.45876,6.37661,4.21836,5.27793,4979.05,1.32113,704.978,1415.89,1071.72,0,0,0,1,704.978,0,271.856,0.0546,0.0413281,0,0,0,271.856,0,4,0,0,1,6.37661,4.21836,5.54577,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0.040895479
POKGEC_clean,0.069383993,0.063899461,0.005484532,-33.82283,-35.1993,-34.511065,4.36195,3.79136,4.11141,3373.21,1.20216,65.6511,194.625,161.896,45.7576,135.65,112.838,1,65.6511,6,4.7225,0.0014,0.00116457,8.09571,0.0024,0.0019964,4.7225,6,4,2.69857,24.1271,1,4.11141,3.79136,4.11141,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0.040985359
MOXKAN_clean,0.065154316,0.059593397,0.005560919,-41.81937,-39.62614,-40.722755,5.41917,3.40275,5.29065,7287.41,1.49263,190.377,261.241,175.021,139.508,191.437,128.255,2,94.073,10,58.2993,0.008,0.00535967,29.1496,0.004,0.00267983,27.6922,10,0,5.82993,42.568,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0.040857628
GACVIS_clean,0.217361941,0.211844839,0.005517102,-36.24277,-39.1399,-37.691335,6.99767,6.27129,6.99767,1806.36,1.11473,340.898,1887.2,1692.97,0,0,0,1,340.898,0,238.801,0.1322,0.118594,0,0,0,238.801,0,6,0,0,1,6.99767,6.27129,6.99767,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0.040877785
UTOCAJ_clean,0.188560087,0.182948383,0.005611704,-49.2231,-41.6633,-45.4432,6.80119,4.35484,6.80119,3761.95,1.02969,500.286,1329.86,1291.51,0,0,0,1,500.286,0,249.041,0.0662,0.064291,0,0,0,249.041,0,16,0,0,1,6.80119,4.35484,6.80119,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,20,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0.040705168
MODNOI_ion_b,0.069168539,0.063700028,0.005468511,-35.01343,-35.01779,-35.01561,4.5264,3.722,4.5264,5095.1,1.59692,331.17,649.976,407.018,0,0,0,4,83.0247,0,71.3314,0.014,0.00876686,0,0,0,14.2663,0,8,0,0,4,4.5264,3.722,4.5264,56,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040824216
PUTYEI_clean,0.21223426,0.206715116,0.005519144,-38.99529,-39.64897,-39.32213,6.06651,4.73651,6.06651,1935.83,1.15301,338.717,1749.72,1517.52,0,0,0,1,338.717,0,140.541,0.0726,0.0629654,0,0,0,140.541,0,0,0,0,1,6.06651,4.73651,6.06651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040724358
